Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado,Municipio.NomeMunicipio
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1009564185","CONJUNTO SDS","QUANDRA 206 BLOCO B","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","240","FB","","","760","100462102519","25","25","65","-2","X","26","100462102519","100","-15.809694","-47.888889","G","2022-07-05","2019-11-25","","623f62a81624995d","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1009564185","CONJUNTO SDS","QUANDRA 206 BLOCO B","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","310","FB","","","760","100462102519","25","25","65","-1","X","26","100462102519","100","-15.809694","-47.888889","G","2022-07-05","2019-11-25","","623f62a81624995e","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1008008025","QUADRA BLOCO E ENTRADA 44","SCRN 708/709","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","20","FB","","","760","100462102519","25","25","65","-5","X","25","100462102519","100","-15.763833","-47.893722","G","2022-07-05","2019-01-14","","623f62a816249965","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1008008025","QUADRA BLOCO E ENTRADA 44","SCRN 708/709","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","120","FB","","","760","100462102519","25","25","65","-2","X","25","100462102519","100","-15.763833","-47.893722","G","2022-07-05","2019-01-14","","623f62a816249966","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1008008025","QUADRA BLOCO E ENTRADA 44","SCRN 708/709","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","275","FB","","","760","100462102519","25","25","65","-1","X","25","100462102519","100","-15.763833","-47.893722","G","2022-07-05","2019-01-14","","623f62a816249967","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1007652567","Quadra Sia Trecho 3/4","Ed. Senap 1","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","140","FB","","","760","102792102519","25","25","65","0","X","25","102792102519","200","-15.801056","-47.961361","G","2023-10-26","2018-11-27","","623f62a81624997a","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1007652567","Quadra Sia Trecho 3/4","Ed. Senap 1","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","210","FB","","","760","102792102519","25","25","65","0","X","25","102792102519","200","-15.801056","-47.961361","G","2023-10-26","2018-11-27","","623f62a81624997b","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1007652567","Quadra Sia Trecho 3/4","Ed. Senap 1","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","315","FB","","","760","102792102519","25","25","65","0","X","25","102792102519","200","-15.801056","-47.961361","G","2023-10-26","2018-11-27","","623f62a81624997c","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1008025914","AREA LOC C-07 LOTE 11","","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","30","FB","","","760","102792102519","25","25","65","-2","X","44","102792102519","100","-15.832361","-48.055833","G","2022-07-05","2019-01-14","","623f62a816249983","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1008025914","AREA LOC C-07 LOTE 11","","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","160","FB","","","760","102792102519","25","25","65","-1","X","44","102792102519","100","-15.832361","-48.055833","G","2022-07-05","2019-01-14","","623f62a816249984","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1008025914","AREA LOC C-07 LOTE 11","","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","310","FB","","","760","102792102519","25","25","65","-1","X","44","102792102519","100","-15.832361","-48.055833","G","2022-07-05","2019-01-14","","623f62a816249985","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1007652575","SETOR CLSW CCSW 06","SETOR SUDOESTE ED. SOLARIUM CENTER / LT 01","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","70","FB","","","760","100462102519","25","25","65","-3","X","21","100462102519","100","-15.795306","-47.929444","G","2022-07-05","2018-11-27","","623f62a81624998c","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1007652575","SETOR CLSW CCSW 06","SETOR SUDOESTE ED. SOLARIUM CENTER / LT 01","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","210","FB","","","760","100462102519","25","25","65","-5","X","21","100462102519","100","-15.795306","-47.929444","G","2022-07-05","2018-11-27","","623f62a81624998d","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1007652575","SETOR CLSW CCSW 06","SETOR SUDOESTE ED. SOLARIUM CENTER / LT 01","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","310","FB","","","760","100462102519","25","25","65","-2","X","21","100462102519","100","-15.795306","-47.929444","G","2022-07-05","2018-11-27","","623f62a81624998e","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1008008050","Rua 5","Brasilia","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","20","FB","","","760","100462102519","25","25","65","-2","X","16","100462102519","200","-15.793339","-48.015889","G","2024-08-20","2019-01-14","","623f62a816249995","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1008008050","Rua 5","Brasilia","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","140","FB","","","760","100462102519","25","25","65","-2","X","16","100462102519","200","-15.793339","-48.015889","G","2024-08-20","2019-01-14","","623f62a816249996","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1008008050","Rua 5","Brasilia","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","240","FB","","","760","100462102519","25","25","65","-2","X","16","100462102519","200","-15.793339","-48.015889","G","2024-08-20","2019-01-14","","623f62a816249997","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1007219014","QUADRA QI 33 BLOCO A","COMERCIO LOCAL","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","90","FB","","","760","102792102519","25","25","65","-3","X","21","102792102519","100","-15.839583","-47.966917","G","2022-07-05","2018-09-03","","623f62a81624999e","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1007219014","QUADRA QI 33 BLOCO A","COMERCIO LOCAL","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","190","FB","","","760","102792102519","25","25","65","-3","X","21","102792102519","100","-15.839583","-47.966917","G","2022-07-05","2018-09-03","","623f62a81624999f","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1007219014","QUADRA QI 33 BLOCO A","COMERCIO LOCAL","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","300","FB","","","760","102792102519","25","25","65","-1","X","21","102792102519","100","-15.839583","-47.966917","G","2022-07-05","2018-09-03","","623f62a8162499a0","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1008864231","Rua SIBS","Quadra 02, Conjunto C, Lote 06","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","90","FB","","","760","100462102519","25","25","65","0","X","21","100462102519","200","-15.86757","-47.97248","G","2023-10-26","2019-08-02","","623f62a8162499b0","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1008864231","Rua SIBS","Quadra 02, Conjunto C, Lote 06","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","185","FB","","","760","100462102519","25","25","65","0","X","21","100462102519","200","-15.86757","-47.97248","G","2023-10-26","2019-08-02","","623f62a8162499b1","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1008864231","Rua SIBS","Quadra 02, Conjunto C, Lote 06","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","340","FB","","","760","100462102519","25","25","65","0","X","21","100462102519","200","-15.86757","-47.97248","G","2023-10-26","2019-08-02","","623f62a8162499b2","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1009789144","Conjunto Qs 05    R 600    Lt 02","A","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","0","FB","","","760","100462102519","25","25","65","-4","X","27","100462102519","200","-15.853194","-48.035889","G","2024-08-20","2019-12-13","","623f62a8162499c8","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1009789144","Conjunto Qs 05    R 600    Lt 02","A","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","100","FB","","","760","100462102519","25","25","65","-2","X","27","100462102519","200","-15.853194","-48.035889","G","2024-08-20","2019-12-13","","623f62a8162499c9","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1009789144","Conjunto Qs 05    R 600    Lt 02","A","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","225","FB","","","760","100462102519","25","25","65","-3","X","27","100462102519","200","-15.853194","-48.035889","G","2024-08-20","2019-12-13","","623f62a8162499ca","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1008948664","Conjunto Smpw Quadra 05","Park Way","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","25","FB","","","760","100462102519","25","25","65","-2","X","24","100462102519","200","-15.824278","-48.009111","G","2024-08-20","2019-08-19","","623f62a8162499e0","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1008948664","Conjunto Smpw Quadra 05","Park Way","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","120","FB","","","760","100462102519","25","25","65","-2","X","24","100462102519","200","-15.824278","-48.009111","G","2024-08-20","2019-08-19","","623f62a8162499e1","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1008948664","Conjunto Smpw Quadra 05","Park Way","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","250","FB","","","760","100462102519","25","25","65","-2","X","24","100462102519","200","-15.824278","-48.009111","G","2024-08-20","2019-08-19","","623f62a8162499e2","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1009312950","Rua 09","Polo De Modas Guara Ii","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","0","FB","","","760","102792102519","25","25","65","0","X","17.5","102792102519","200","-15.847833","-47.979167","G","2023-10-26","2019-10-15","","623f62a816249a0a","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1009312950","Rua 09","Polo De Modas Guara Ii","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","250","FB","","","760","102792102519","25","25","65","0","X","17.5","102792102519","200","-15.847833","-47.979167","G","2023-10-26","2019-10-15","","623f62a816249a0b","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1009312950","Rua 09","Polo De Modas Guara Ii","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","310","FB","","","760","102792102519","25","25","65","0","X","17.5","102792102519","200","-15.847833","-47.979167","G","2023-10-26","2019-10-15","","623f62a816249a0c","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","641272839","Aeroporto Internacional Juscelino Kubitscheck","Prédio De Engenharia E Manutenção","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","130","FB","","","760","100462102519","25","25","65","-7","X","13","100462102519","200","-15.872278","-47.924611","G","2024-10-11","2002-09-18","","623f62a8157f6d09","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","641272839","Aeroporto Internacional Juscelino Kubitscheck","Prédio De Engenharia E Manutenção","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","280","FB","","","760","100462102519","25","25","65","-7","X","13","100462102519","200","-15.872278","-47.924611","G","2024-10-11","2002-09-18","","623f62a8157f6d0a","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","688040047","Setor Shis Qi. 03","Área Especial","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","160","FB","","","760","100462102519","25","25","65","0","X","28.5","100462102519","200","-15.858417","-47.910806","G","2024-10-11","2006-01-02","","623f62a8157f6d2c","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","688040047","Setor Shis Qi. 03","Área Especial","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","230","FB","","","760","100462102519","25","25","65","-1","X","28.5","100462102519","200","-15.858417","-47.910806","G","2024-10-11","2006-01-02","","623f62a8157f6d2d","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","688040047","Setor Shis Qi. 03","Área Especial","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","335","FB","","","760","100462102519","25","25","65","-4","X","28.5","100462102519","200","-15.858417","-47.910806","G","2024-10-11","2006-01-02","","623f62a8157f6d2e","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","698607260","Esplanada Dos Ministérios","Ministério Da Comunicações Bloco R","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","330","FB","","","760","74452102519","25","25","65","-5","X","39.5","074452102519","200","-15.796806","-47.867194","G","2024-11-07","2013-02-07","","83ae62a80c45408c","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","698607260","Esplanada Dos Ministérios","Ministério Da Comunicações Bloco R","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","70","FB","","","760","74452102519","25","25","65","-5","X","10","074452102519","200","-15.796806","-47.867194","G","2024-11-07","2013-02-07","","83ae62a80c45408d","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","698607260","Esplanada Dos Ministérios","Ministério Da Comunicações Bloco R","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","140","FB","","","760","74452102519","25","25","65","-5","X","39.5","074452102519","200","-15.796806","-47.867194","G","2024-11-07","2013-02-07","","83ae62a80c45408e","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","689487010","Quadra 39","Lt. 08, Setor Leste, Em Cima Do Restaurante Grume-Room","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","70","FB","","","760","100462102519","25","25","65","-5","X","25","100462102519","200","-16.026944","-48.058083","G","2023-10-17","2007-10-15","","83ae62a80c454110","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","689487010","Quadra 39","Lt. 08, Setor Leste, Em Cima Do Restaurante Grume-Room","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","220","FB","","","760","100462102519","25","25","65","-3","X","25","100462102519","200","-16.026944","-48.058083","G","2023-10-17","2007-10-15","","83ae62a80c454111","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","689487010","Quadra 39","Lt. 08, Setor Leste, Em Cima Do Restaurante Grume-Room","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","350","FB","","","760","100462102519","25","25","65","-4","X","25","100462102519","200","-16.026944","-48.058083","G","2023-10-17","2007-10-15","","83ae62a80c454112","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","696645726","Quadra Qr 504 Conjunto 6","Lote 17","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","20","FB","","","760","100462102519","25","25","65","0","X","19","100462102519","200","-15.884167","-48.078611","G","2023-10-17","2012-04-09","","83ae62a80c454131","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","696645726","Quadra Qr 504 Conjunto 6","Lote 17","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","80","FB","","","760","100462102519","25","25","65","-1","X","19","100462102519","200","-15.884167","-48.078611","G","2023-10-17","2012-04-09","","83ae62a80c454132","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","696645726","Quadra Qr 504 Conjunto 6","Lote 17","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","190","FB","","","760","100462102519","25","25","65","-1","X","19","100462102519","200","-15.884167","-48.078611","G","2023-10-17","2012-04-09","","83ae62a80c454133","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","684135876","Setor SMPWmpw Qd. 13","Lote 4 Unidade G","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","30","FB","","","760","116672103257","25","25","65","-3","X","22","116672103257","200","-15.886139","-47.982833","G","2023-10-17","2003-12-18","","83ae62a80c45417f","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","684135876","Setor SMPWmpw Qd. 13","Lote 4 Unidade G","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","160","FB","","","760","116672103257","25","25","65","-2","X","22","116672103257","200","-15.886139","-47.982833","G","2023-10-17","2003-12-18","","83ae62a80c454180","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","684135876","Setor SMPWmpw Qd. 13","Lote 4 Unidade G","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","280","FB","","","760","116672103257","25","25","65","-3","X","22","116672103257","200","-15.886139","-47.982833","G","2023-10-17","2003-12-18","","83ae62a80c454181","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","684767686","Setor SQS 214","Bl. K","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","130","FB","","","760","116672103257","25","25","65","-3","X","37.5","116672103257","200","-15.831083","-47.918444","G","2023-10-17","2004-09-21","","83ae62a80c4541a3","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","684767686","Setor SQS 214","Bl. K","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","200","FB","","","760","116672103257","25","25","65","-2","X","37.5","116672103257","200","-15.831083","-47.918444","G","2023-10-17","2004-09-21","","83ae62a80c4541a4","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","684767686","Setor SQS 214","Bl. K","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","350","FB","","","760","116672103257","25","25","65","-1","X","37.5","116672103257","200","-15.831083","-47.918444","G","2023-10-17","2004-09-21","","83ae62a80c4541a5","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","689631596","Quadra Qs 12 C","Lote 5 Conjunto 5A","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","30","FB","","","760","116672103257","25","25","65","0","X","19.5","116672103257","200","-15.887333","-48.015833","G","2024-10-11","2007-10-11","","83ae62a80c4541eb","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","689631596","Quadra Qs 12 C","Lote 5 Conjunto 5A","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","160","FB","","","760","116672103257","25","25","65","0","X","19.5","116672103257","200","-15.887333","-48.015833","G","2024-10-11","2007-10-11","","83ae62a80c4541ec","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","689631596","Quadra Qs 12 C","Lote 5 Conjunto 5A","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","280","FB","","","760","116672103257","25","25","65","0","X","19.5","116672103257","200","-15.887333","-48.015833","G","2024-10-11","2007-10-11","","83ae62a80c4541ed","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","641272170","Setor SQS 313","Bl. J","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","30","FB","","","760","116672103257","25","25","65","-3","X","29","116672103257","200","-15.823083","-47.918917","G","2023-10-09","2002-09-18","","83ae62a80c45420f","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","641272170","Setor SQS 313","Bl. J","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","100","FB","","","760","116672103257","25","25","65","-1","X","29","116672103257","200","-15.823083","-47.918917","G","2023-10-09","2002-09-18","","83ae62a80c454210","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","641272170","Setor SQS 313","Bl. J","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","280","FB","","","760","116672103257","25","25","65","-4","X","29","116672103257","200","-15.823083","-47.918917","G","2023-10-09","2002-09-18","","83ae62a80c454211","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","665696957","Quadra 5","Rua 310","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","10","FB","","","760","100462102519","25","25","65","-3","X","40","100462102519","200","-15.859667","-48.033139","G","2024-10-11","2002-09-18","","83ae62a80c454257","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","665696957","Quadra 5","Rua 310","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","130","FB","","","760","100462102519","25","25","65","-2","X","40","100462102519","200","-15.859667","-48.033139","G","2024-10-11","2002-09-18","","83ae62a80c454258","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","665696957","Quadra 5","Rua 310","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","200","FB","","","760","100462102519","25","25","65","-1","X","40","100462102519","200","-15.859667","-48.033139","G","2024-10-11","2002-09-18","","83ae62a80c454259","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","659108135","Avenida Paranoa Conjunto 12","Lote 14","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","20","FB","","","760","100462102519","25","25","65","-2","X","25","100462102519","200","-15.770667","-47.779361","G","2023-10-17","2002-09-18","","83ae62a80c45427b","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","659108135","Avenida Paranoa Conjunto 12","Lote 14","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","160","FB","","","760","100462102519","25","25","65","-2","X","25","100462102519","200","-15.770667","-47.779361","G","2023-10-17","2002-09-18","","83ae62a80c45427c","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","659108135","Avenida Paranoa Conjunto 12","Lote 14","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","270","FB","","","760","100462102519","25","25","65","-2","X","25","100462102519","200","-15.770667","-47.779361","G","2023-10-17","2002-09-18","","83ae62a80c45427d","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","689486995","Quadra Qnm 26","Lote 03 Conjunto A","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","80","FB","","","760","100462102519","25","25","65","-4","X","20","100462102519","200","-15.797583","-48.11525","G","2023-10-17","2007-10-15","","83ae62a80c45429c","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","689486995","Quadra Qnm 26","Lote 03 Conjunto A","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","200","FB","","","760","100462102519","25","25","65","0","X","20","100462102519","200","-15.797583","-48.11525","G","2023-10-17","2007-10-15","","83ae62a80c45429d","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","689486995","Quadra Qnm 26","Lote 03 Conjunto A","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","260","FB","","","760","100462102519","25","25","65","-4","X","20","100462102519","200","-15.797583","-48.11525","G","2023-10-17","2007-10-15","","83ae62a80c45429e","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1000876710","Quadra Sqsw 302","Bloco B","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","70","FB","","","760","100462102519","25","25","65","-1","X","33","100462102519","200","-15.798472","-47.923306","G","2023-10-17","2014-12-16","","83ae62a80c4542b7","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1000876710","Quadra Sqsw 302","Bloco B","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","145","FB","","","760","100462102519","25","25","65","-1","X","33","100462102519","200","-15.798472","-47.923306","G","2023-10-17","2014-12-16","","83ae62a80c4542b8","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","1000876710","Quadra Sqsw 302","Bloco B","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","265","FB","","","760","100462102519","25","25","65","-1","X","33","100462102519","200","-15.798472","-47.923306","G","2023-10-17","2014-12-16","","83ae62a80c4542b9","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","683504045","Setor SCLN 404","Bl. A Cobertura Do Apto 101","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","10","FB","","","760","100462102519","25","25","65","-1","X","17.8","100462102519","200","-15.773611","-47.877278","G","2023-10-09","2003-07-21","","83ae62a80c4542fc","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","683504045","Setor SCLN 404","Bl. A Cobertura Do Apto 101","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","85","FB","","","760","100462102519","25","25","65","-1","X","17.8","100462102519","200","-15.773611","-47.877278","G","2023-10-09","2003-07-21","","83ae62a80c4542fd","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","683504045","Setor SCLN 404","Bl. A Cobertura Do Apto 101","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","200","FB","","","760","100462102519","25","25","65","-6","X","17.8","100462102519","200","-15.773611","-47.877278","G","2023-10-09","2003-07-21","","83ae62a80c4542fe","2031-03-11","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","686823109","Quadra Qnd 47","Lote 13","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","15","FB","","","760","100462102519","25","25","65","-3","X","35","100462102519","200","-15.803972","-48.066972","G","2024-10-11","2005-05-17","","83ae62a80c454344","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","686823109","Quadra Qnd 47","Lote 13","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","160","FB","","","760","100462102519","25","25","65","-2","X","35","100462102519","200","-15.803972","-48.066972","G","2024-10-11","2005-05-17","","83ae62a80c454345","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","686823109","Quadra Qnd 47","Lote 13","DF","5300108","100MG7W","NR","SA-NSA","","3550","3550","305","FB","","","760","100462102519","25","25","65","-3","X","35","100462102519","200","-15.803972","-48.066972","G","2024-10-11","2005-05-17","","83ae62a80c454346","2041-12-08","","","Brasília"
"LIC-LIC-01","TIM S A","50409314250","010","105812021","665769938","Setor SQS 116","-","DF","5300108","10M0G7W","NR","SA-NSA","","3550","3550","130","FB","","","760","102792102519","25","25","65","-4","X","29","102792102519","200","-15.832778","-47.924444","G","2023-10-09","2002-09-18","","83ae62a80c454365","2031-03-11","","","Brasília"
