Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado,Municipio.NomeMunicipio
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1009297489","Avenida Dulce Diniz","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","60","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.94583","-37.07361","G","2024-11-22","2019-10-11","","86073af8007dfafe","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1009297489","Avenida Dulce Diniz","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","180","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.94583","-37.07361","G","2024-11-22","2019-10-11","","86073af8007dfaff","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1009297489","Avenida Dulce Diniz","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","300","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.94583","-37.07361","G","2024-11-22","2019-10-11","","86073af8007dfb00","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1009970620","Rua Promotor Valdir De Freitas 238","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","60","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.93028","-37.075","G","2024-11-22","2020-01-30","","86073af8007dfb43","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1009970620","Rua Promotor Valdir De Freitas 238","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","180","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.93028","-37.075","G","2024-11-22","2020-01-30","","86073af8007dfb44","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1009970620","Rua Promotor Valdir De Freitas 238","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","300","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.93028","-37.075","G","2024-11-22","2020-01-30","","86073af8007dfb45","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1009970639","Rua Farmaceutico Marcos F.De Jesus 152","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","60","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.89194","-37.05556","G","2024-11-22","2020-01-30","","86073af8007dfb4c","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1009970639","Rua Farmaceutico Marcos F.De Jesus 152","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","180","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.89194","-37.05556","G","2024-11-22","2020-01-30","","86073af8007dfb4d","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1009970639","Rua Farmaceutico Marcos F.De Jesus 152","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","300","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.89194","-37.05556","G","2024-11-22","2020-01-30","","86073af8007dfb4e","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1009970663","Rua Itaporanga 460","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","60","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.91361","-37.05694","G","2024-11-22","2020-01-30","","86073af8007dfb55","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1009970663","Rua Itaporanga 460","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","180","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.91361","-37.05694","G","2024-11-22","2020-01-30","","86073af8007dfb56","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1009970663","Rua Itaporanga 460","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","300","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.91361","-37.05694","G","2024-11-22","2020-01-30","","86073af8007dfb57","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1009970680","Rua Manoel Gratuliano Dos Saltos 375","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","110","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.97833","-37.08472","G","2024-11-22","2020-01-30","","86073af8007dfb5e","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1009970680","Rua Manoel Gratuliano Dos Saltos 375","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","230","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.97833","-37.08472","G","2024-11-22","2020-01-30","","86073af8007dfb5f","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1009970680","Rua Manoel Gratuliano Dos Saltos 375","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","350","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.97833","-37.08472","G","2024-11-22","2020-01-30","","86073af8007dfb60","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1010066657","Rua Porto Das Folhas 857","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","0","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.91972","-37.06306","G","2024-11-22","2020-02-13","","86073af8007dfb67","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1010066657","Rua Porto Das Folhas 857","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","120","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.91972","-37.06306","G","2024-11-22","2020-02-13","","86073af8007dfb68","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1010066657","Rua Porto Das Folhas 857","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","240","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.91972","-37.06306","G","2024-11-22","2020-02-13","","86073af8007dfb69","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1010195732","Rua São Salvador","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","0","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.916222","-37.085472","G","2024-11-22","2020-03-16","","86073af8007dfb82","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1010195732","Rua São Salvador","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","120","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.916222","-37.085472","G","2024-11-22","2020-03-16","","86073af8007dfb83","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1010195732","Rua São Salvador","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","240","FB","","","760","100462102519","25","25","65","0","X","18","100462102519","200","-10.916222","-37.085472","G","2024-11-22","2020-03-16","","86073af8007dfb84","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1010195759","Rua Cel. Stanley Da Fernandes Da Silveira 440","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","50","FB","","","760","100462102519","25","25","65","0","X","33","100462102519","200","-10.92306","-37.05528","G","2024-11-22","2020-03-16","","86073af8007dfb8b","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1010195759","Rua Cel. Stanley Da Fernandes Da Silveira 440","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","260","FB","","","760","100462102519","25","25","65","0","X","33","100462102519","200","-10.92306","-37.05528","G","2024-11-22","2020-03-16","","86073af8007dfb8c","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1010195759","Rua Cel. Stanley Da Fernandes Da Silveira 440","-","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","340","FB","","","760","100462102519","25","25","65","0","X","33","100462102519","200","-10.92306","-37.05528","G","2024-11-22","2020-03-16","","86073af8007dfb8d","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1012746612","Rodovia Dos Náufragos","KM 8 (Antiga Rodovia que Liga Atalaia ao Mosqueiro)","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","50","FB","","","760","100462102519","25","25","65","0","X","50","100462102519","200","-11.0409444","-37.1047222","G","2024-11-22","2022-01-13","","86073af8007dfbc4","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1012746612","Rodovia Dos Náufragos","KM 8 (Antiga Rodovia que Liga Atalaia ao Mosqueiro)","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","170","FB","","","760","100462102519","25","25","65","0","X","50","100462102519","200","-11.0409444","-37.1047222","G","2024-11-22","2022-01-13","","86073af8007dfbc5","2041-12-08","","","Aracaju"
"LIC-LIC-01","TIM S A","50409428698","010","105812021","1012746612","Rodovia Dos Náufragos","KM 8 (Antiga Rodovia que Liga Atalaia ao Mosqueiro)","SE","2800308","100MG7W","NR","SA-NSA","","3550","3550","250","FB","","","760","100462102519","25","25","65","0","X","50","100462102519","200","-11.0409444","-37.1047222","G","2024-11-22","2022-01-13","","86073af8007dfbc6","2041-12-08","","","Aracaju"
